run_id,uav_id,route_node_sequence,route_energy,route_risk_mean,route_tardiness_min,route_time_s
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,2,0->8->19->18->38->24->1->27->21->23->32->9->35->30->34->11->15->39->40->28->5->14->0,3200.3103599785713,0.022727272727272728,0.0,1672.9604040924596
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,0,0->9->23->26->22->17->12->30->32->13->16->3->15->11->28->0,7471.04532653545,0.020000000000000004,13.605606969457174,1688.1653643704433
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,1,0->31->8->39->14->25->4->21->37->18->20->24->5->6->40->0,7955.302739328808,0.0,15.881717353656303,1773.337655142723
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,2,0->7->34->33->10->1->19->2->38->29->27->36->35->0,5601.433750405321,0.015384615384615385,15.774259104999983,1493.6977934858985
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,0,0->7->22->17->31->33->36->10->16->0,1441.0850166682926,0.0,0.0,588.0055523014256
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,1,0->2->3->20->4->29->13->12->26->37->25->6->0,1984.045121952585,0.016666666666666666,0.0,853.379704005582
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,2,0->8->19->18->38->24->1->27->21->23->32->35->30->34->11->9->15->39->40->28->5->14->0,3267.672376490216,0.018181818181818184,0.0,1679.6966057436239
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->9->23->26->22->17->12->30->32->13->16->3->15->11->28->0,7471.04532653545,0.020000000000000004,13.605606969457174,1688.1653643704433
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->31->8->39->14->25->4->21->37->18->20->24->5->6->40->0,7955.302739328808,0.0,15.881717353656303,1773.337655142723
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->7->34->33->10->1->19->2->38->29->27->36->35->0,5601.433750405321,0.015384615384615385,15.774259104999983,1493.6977934858985
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
